,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.013780261036147363,0.03680669859996889,0.10993945777634606,0.04528668807711276,0.06993012988355794,0.08210860959104382,0.012521980673998834,0.02954770154625678,0.05637877851343239,0.0814878314024043,0.08999703698826242,0.05614505024191062
1,0.025658412423622465,0.02689956913588781,0.08991404530100792,0.07745965855968923,0.07354259910926973,0.03609907589214116,0.03221593808453612,0.0367187508865248,0.07618508165426265,0.1385554040808225,0.205195922636554,0.054562502386406975
2,0.026177957327365997,0.027276499127727845,0.017767269367921987,0.060376272950815074,0.05464942797309049,0.034566153328686185,0.04293561070564463,0.03366105563803174,0.02937629429772698,0.13658025723605396,0.12544387855398392,0.05281161488410164
3,0.02476354299830604,0.025207943042764146,0.018408825531798595,0.06032590281269403,0.0447180583096534,0.03494362360722492,0.05150695745883915,0.04516931111569746,0.011325487480310368,0.12094406420600673,0.05470161484514572,0.060595104312697295
4,0.026397482854879858,0.02758516481789368,0.01778101708784589,0.05324902552153388,0.03655814243914094,0.03297322576240947,0.05906154981598997,0.056386759675181426,0.005865151319446077,0.08087686113262965,0.031530408602913236,0.06399374969479442
5,0.02962150786588684,0.029299598869116813,0.02138764846469371,0.05589120606998076,0.04442518639496432,0.03472819301166719,0.060361135399084935,0.04208879502512123,0.011296016997154355,0.06457063315987127,0.032745483149079734,0.06490814021882516
6,0.03133310128025277,0.029536616247813542,0.024983419159048517,0.056553454578226976,0.040931673410569955,0.03468255576215143,0.061141638839664725,0.047415890444730296,0.009055385138137424,0.06322024992041711,0.03454513955199291,0.06557362274573521
7,0.02585920426115935,0.02377588809063364,0.02642578481189996,0.037509788923519756,0.03212439089210595,0.030959842497401417,0.059493417002779936,0.04182184437189099,0.029075189881867775,0.0563134087052098,0.03655498142068554,0.06621983590033026
8,0.026562396416157968,0.024103811027196557,0.02368655617337213,0.03292478779339787,0.03596508086792462,0.03125242382306907,0.06000666629633742,0.04112744420294884,0.021695621678117446,0.056187780403453076,0.03761604267685086,0.06532584991155238
9,0.026296095438681593,0.02106041098302186,0.020746977137598124,0.033631738791327775,0.03319886396668216,0.03033363779101398,0.06006884938690489,0.04016964027720441,0.01879006829861633,0.05668391894238317,0.036077693939607594,0.06466039488486494
