,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.037356391688705706,0.05624401202696059,0.261064297765067,0.0548665730736014,0.08047428850950539,0.0673706078256594,0.039297582622853516,0.04415880433163922,0.033545491500349196,0.09716841050464908,0.10343016967983762,0.050530188996282234
1,0.01969295082795647,0.022131907313228144,0.03511833278071864,0.04226340255108662,0.03248120269522865,0.027135822317609127,0.029364945087638056,0.04023431371354553,0.008294576541331086,0.1006712471364093,0.07335529974037322,0.050857644459805694
2,0.020881332094242193,0.021573395917458417,0.02456807054064462,0.039146084298635996,0.02912335265160367,0.02397276983774912,0.04144031853159431,0.04270597147940787,0.004381780460041318,0.09976622675033871,0.06178025574566684,0.049856794923059375
3,0.02980013503405727,0.023184305295005325,0.03471267736677726,0.04548723544675571,0.05612559650090665,0.023977560831398657,0.05413224547346989,0.04411915683691155,0.020067386476569384,0.09540283014669956,0.09035651609042923,0.048839533167302066
4,0.03205246262552006,0.023696244681637047,0.03575128885305612,0.03677590198712964,0.040377962800021004,0.027974677524192876,0.06113346055966405,0.04729376280229771,0.024066574330386118,0.09560491619158502,0.09079372224994414,0.05383771911959123
5,0.03935342668932647,0.029776797303566055,0.025364519685159796,0.052051227942579124,0.031694534916031546,0.03635469245728346,0.05502908321969392,0.046094468214743514,0.014432601983010546,0.11690680048654141,0.05781262837823586,0.05492995539776086
6,0.06563476153626158,0.04111402879022395,0.024935020658809478,0.03123357225864561,0.08382667482019916,0.04088611224088413,0.08095986660068062,0.05228479702552166,0.02092367080605122,0.07754482574614505,0.13226601982368713,0.0510656440280547
7,0.05800261462471588,0.035787557184715046,0.016861117913628897,0.03189771095179033,0.06548943705947063,0.04175284781066198,0.059180233186428045,0.03397057550292603,0.01961377067266771,0.08317932435407253,0.08052204667046162,0.047883191205265345
8,0.05613350131579154,0.036708657364789656,0.015738048995545355,0.0449619291743034,0.05343097761944253,0.04333102904476282,0.0581566849123985,0.039297582622853516,0.015546703830716014,0.09811829594932842,0.07788645581871088,0.04742889414692272
9,0.058055024639439144,0.03765598190159132,0.01618219278600287,0.04183314489746154,0.05717681075127999,0.044257759198238336,0.05800258614923992,0.03774254893353122,0.016501515081955354,0.09625746724280666,0.07787810988975016,0.04739198244429115
