11/15 05:48:08 AM | TRAINING: Epoch: 1, Batch: 50/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 28346, nOnes_pred: 67454, TPR[all: 0.464, HumanFC: 0.455, EpiMap: 0.469, TFs: 0.474], TNR[all: 0.534, HumanFC: 0.542, EpiMap: 0.566, TFs: 0.487], roc[HumanFC: 0.502, EpiMap: 0.500, TFs: 0.506 ], accuracy[HumanFC: 0.754, EpiMap: 0.525, TFs: 0.391 ]
11/15 05:48:13 AM | TRAINING: Epoch: 1, Batch: 55/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 28179, nOnes_pred: 67294, TPR[all: 0.466, HumanFC: 0.454, EpiMap: 0.470, TFs: 0.485], TNR[all: 0.536, HumanFC: 0.544, EpiMap: 0.568, TFs: 0.489], roc[HumanFC: 0.498, EpiMap: 0.495, TFs: 0.484 ], accuracy[HumanFC: 0.750, EpiMap: 0.520, TFs: 0.418 ]
11/15 05:48:18 AM | TRAINING: Epoch: 1, Batch: 60/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 29045, nOnes_pred: 67182, TPR[all: 0.465, HumanFC: 0.457, EpiMap: 0.468, TFs: 0.480], TNR[all: 0.537, HumanFC: 0.546, EpiMap: 0.569, TFs: 0.489], roc[HumanFC: 0.500, EpiMap: 0.510, TFs: 0.504 ], accuracy[HumanFC: 0.754, EpiMap: 0.523, TFs: 0.391 ]
11/15 05:48:23 AM | TRAINING: Epoch: 1, Batch: 65/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 25611, nOnes_pred: 67080, TPR[all: 0.468, HumanFC: 0.456, EpiMap: 0.471, TFs: 0.490], TNR[all: 0.538, HumanFC: 0.546, EpiMap: 0.570, TFs: 0.490], roc[HumanFC: 0.492, EpiMap: 0.503, TFs: 0.512 ], accuracy[HumanFC: 0.783, EpiMap: 0.539, TFs: 0.383 ]
11/15 05:48:28 AM | TRAINING: Epoch: 1, Batch: 70/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 28802, nOnes_pred: 66971, TPR[all: 0.468, HumanFC: 0.457, EpiMap: 0.472, TFs: 0.482], TNR[all: 0.539, HumanFC: 0.547, EpiMap: 0.574, TFs: 0.490], roc[HumanFC: 0.493, EpiMap: 0.499, TFs: 0.508 ], accuracy[HumanFC: 0.762, EpiMap: 0.529, TFs: 0.420 ]
11/15 05:48:32 AM | TRAINING: Epoch: 1, Batch: 75/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 28934, nOnes_pred: 66895, TPR[all: 0.464, HumanFC: 0.454, EpiMap: 0.467, TFs: 0.475], TNR[all: 0.539, HumanFC: 0.548, EpiMap: 0.573, TFs: 0.488], roc[HumanFC: 0.504, EpiMap: 0.505, TFs: 0.496 ], accuracy[HumanFC: 0.771, EpiMap: 0.535, TFs: 0.414 ]
11/15 05:48:37 AM | TRAINING: Epoch: 1, Batch: 80/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 25271, nOnes_pred: 66838, TPR[all: 0.468, HumanFC: 0.458, EpiMap: 0.471, TFs: 0.483], TNR[all: 0.540, HumanFC: 0.548, EpiMap: 0.573, TFs: 0.491], roc[HumanFC: 0.502, EpiMap: 0.502, TFs: 0.505 ], accuracy[HumanFC: 0.795, EpiMap: 0.533, TFs: 0.391 ]
11/15 05:48:42 AM | TRAINING: Epoch: 1, Batch: 85/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 23494, nOnes_pred: 66767, TPR[all: 0.467, HumanFC: 0.453, EpiMap: 0.474, TFs: 0.475], TNR[all: 0.540, HumanFC: 0.548, EpiMap: 0.574, TFs: 0.493], roc[HumanFC: 0.505, EpiMap: 0.497, TFs: 0.499 ], accuracy[HumanFC: 0.797, EpiMap: 0.531, TFs: 0.383 ]
11/15 05:48:47 AM | TRAINING: Epoch: 1, Batch: 90/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 27025, nOnes_pred: 66683, TPR[all: 0.466, HumanFC: 0.456, EpiMap: 0.470, TFs: 0.476], TNR[all: 0.541, HumanFC: 0.549, EpiMap: 0.575, TFs: 0.493], roc[HumanFC: 0.500, EpiMap: 0.491, TFs: 0.504 ], accuracy[HumanFC: 0.781, EpiMap: 0.537, TFs: 0.439 ]
11/15 05:48:52 AM | TRAINING: Epoch: 1, Batch: 95/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 28612, nOnes_pred: 66606, TPR[all: 0.466, HumanFC: 0.455, EpiMap: 0.472, TFs: 0.478], TNR[all: 0.542, HumanFC: 0.549, EpiMap: 0.577, TFs: 0.495], roc[HumanFC: 0.497, EpiMap: 0.495, TFs: 0.491 ], accuracy[HumanFC: 0.742, EpiMap: 0.521, TFs: 0.453 ]
11/15 05:48:57 AM | TRAINING: Epoch: 1, Batch: 100/2617, Loss: 0.694, perc_uncertainty: 1.000, nOnes_target: 25885, nOnes_pred: 66507, TPR[all: 0.463, HumanFC: 0.452, EpiMap: 0.470, TFs: 0.467], TNR[all: 0.542, HumanFC: 0.549, EpiMap: 0.574, TFs: 0.496], roc[HumanFC: 0.502, EpiMap: 0.504, TFs: 0.493 ], accuracy[HumanFC: 0.758, EpiMap: 0.529, TFs: 0.520 ]
11/15 05:49:02 AM | TRAINING: Epoch: 1, Batch: 105/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27303, nOnes_pred: 66420, TPR[all: 0.462, HumanFC: 0.450, EpiMap: 0.470, TFs: 0.469], TNR[all: 0.542, HumanFC: 0.549, EpiMap: 0.576, TFs: 0.498], roc[HumanFC: 0.501, EpiMap: 0.500, TFs: 0.505 ], accuracy[HumanFC: 0.770, EpiMap: 0.527, TFs: 0.484 ]
11/15 05:49:07 AM | TRAINING: Epoch: 1, Batch: 110/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 24113, nOnes_pred: 66359, TPR[all: 0.466, HumanFC: 0.456, EpiMap: 0.471, TFs: 0.478], TNR[all: 0.544, HumanFC: 0.550, EpiMap: 0.574, TFs: 0.500], roc[HumanFC: 0.503, EpiMap: 0.499, TFs: 0.511 ], accuracy[HumanFC: 0.809, EpiMap: 0.545, TFs: 0.488 ]
11/15 05:49:12 AM | TRAINING: Epoch: 1, Batch: 115/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27107, nOnes_pred: 66250, TPR[all: 0.463, HumanFC: 0.450, EpiMap: 0.472, TFs: 0.471], TNR[all: 0.544, HumanFC: 0.551, EpiMap: 0.578, TFs: 0.500], roc[HumanFC: 0.503, EpiMap: 0.497, TFs: 0.508 ], accuracy[HumanFC: 0.781, EpiMap: 0.520, TFs: 0.494 ]
11/15 05:49:17 AM | TRAINING: Epoch: 1, Batch: 120/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 26159, nOnes_pred: 66165, TPR[all: 0.462, HumanFC: 0.456, EpiMap: 0.468, TFs: 0.457], TNR[all: 0.544, HumanFC: 0.552, EpiMap: 0.575, TFs: 0.500], roc[HumanFC: 0.505, EpiMap: 0.498, TFs: 0.504 ], accuracy[HumanFC: 0.773, EpiMap: 0.537, TFs: 0.518 ]
11/15 05:49:22 AM | TRAINING: Epoch: 1, Batch: 125/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 27894, nOnes_pred: 66081, TPR[all: 0.461, HumanFC: 0.451, EpiMap: 0.465, TFs: 0.475], TNR[all: 0.545, HumanFC: 0.552, EpiMap: 0.576, TFs: 0.503], roc[HumanFC: 0.492, EpiMap: 0.505, TFs: 0.499 ], accuracy[HumanFC: 0.777, EpiMap: 0.531, TFs: 0.533 ]
11/15 05:49:26 AM | TRAINING: Epoch: 1, Batch: 130/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25807, nOnes_pred: 65982, TPR[all: 0.460, HumanFC: 0.452, EpiMap: 0.467, TFs: 0.462], TNR[all: 0.546, HumanFC: 0.552, EpiMap: 0.577, TFs: 0.503], roc[HumanFC: 0.502, EpiMap: 0.497, TFs: 0.497 ], accuracy[HumanFC: 0.797, EpiMap: 0.523, TFs: 0.574 ]
11/15 05:49:31 AM | TRAINING: Epoch: 1, Batch: 135/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 26114, nOnes_pred: 65880, TPR[all: 0.459, HumanFC: 0.448, EpiMap: 0.466, TFs: 0.468], TNR[all: 0.546, HumanFC: 0.553, EpiMap: 0.576, TFs: 0.504], roc[HumanFC: 0.503, EpiMap: 0.501, TFs: 0.506 ], accuracy[HumanFC: 0.781, EpiMap: 0.541, TFs: 0.615 ]
11/15 05:49:36 AM | TRAINING: Epoch: 1, Batch: 140/2617, Loss: 0.693, perc_uncertainty: 1.000, nOnes_target: 25413, nOnes_pred: 65801, TPR[all: 0.460, HumanFC: 0.450, EpiMap: 0.467, TFs: 0.462], TNR[all: 0.547, HumanFC: 0.553, EpiMap: 0.578, TFs: 0.505], roc[HumanFC: 0.504, EpiMap: 0.505, TFs: 0.498 ], accuracy[HumanFC: 0.770, EpiMap: 0.551, TFs: 0.629 ]
