11/26 11:54:54 PM | TRAINING: Epoch: 1, Batch: 55/8663, Loss: 0.692, perc_uncertainty: 1.000, nOnes_target: 7647, nOnes_pred: 64107, TPR[all: 0.444, HumanFC: 0.432, EpiMap: 0.454, TFs: 0.443], TNR[all: 0.558, HumanFC: 0.565, EpiMap: 0.576, TFs: 0.520], roc[HumanFC: 0.504, EpiMap: 0.509, TFs: 0.512 ], accuracy[HumanFC: 0.949, EpiMap: 0.881, TFs: 0.754 ]
11/26 11:55:00 PM | TRAINING: Epoch: 1, Batch: 60/8663, Loss: 0.692, perc_uncertainty: 1.000, nOnes_target: 10231, nOnes_pred: 63666, TPR[all: 0.440, HumanFC: 0.431, EpiMap: 0.455, TFs: 0.427], TNR[all: 0.561, HumanFC: 0.568, EpiMap: 0.579, TFs: 0.523], roc[HumanFC: 0.498, EpiMap: 0.500, TFs: 0.505 ], accuracy[HumanFC: 0.930, EpiMap: 0.852, TFs: 0.797 ]
11/26 11:55:05 PM | TRAINING: Epoch: 1, Batch: 65/8663, Loss: 0.692, perc_uncertainty: 1.000, nOnes_target: 10979, nOnes_pred: 63166, TPR[all: 0.434, HumanFC: 0.431, EpiMap: 0.446, TFs: 0.422], TNR[all: 0.564, HumanFC: 0.571, EpiMap: 0.581, TFs: 0.528], roc[HumanFC: 0.500, EpiMap: 0.494, TFs: 0.489 ], accuracy[HumanFC: 0.920, EpiMap: 0.840, TFs: 0.771 ]
11/26 11:55:11 PM | TRAINING: Epoch: 1, Batch: 70/8663, Loss: 0.692, perc_uncertainty: 1.000, nOnes_target: 10502, nOnes_pred: 62858, TPR[all: 0.437, HumanFC: 0.427, EpiMap: 0.448, TFs: 0.432], TNR[all: 0.566, HumanFC: 0.572, EpiMap: 0.583, TFs: 0.534], roc[HumanFC: 0.500, EpiMap: 0.488, TFs: 0.498 ], accuracy[HumanFC: 0.922, EpiMap: 0.820, TFs: 0.793 ]
11/26 11:55:17 PM | TRAINING: Epoch: 1, Batch: 75/8663, Loss: 0.691, perc_uncertainty: 1.000, nOnes_target: 11452, nOnes_pred: 62693, TPR[all: 0.431, HumanFC: 0.427, EpiMap: 0.441, TFs: 0.424], TNR[all: 0.567, HumanFC: 0.573, EpiMap: 0.584, TFs: 0.536], roc[HumanFC: 0.494, EpiMap: 0.499, TFs: 0.485 ], accuracy[HumanFC: 0.924, EpiMap: 0.840, TFs: 0.785 ]
11/26 11:55:22 PM | TRAINING: Epoch: 1, Batch: 80/8663, Loss: 0.691, perc_uncertainty: 1.000, nOnes_target: 8406, nOnes_pred: 62525, TPR[all: 0.429, HumanFC: 0.428, EpiMap: 0.448, TFs: 0.401], TNR[all: 0.568, HumanFC: 0.573, EpiMap: 0.588, TFs: 0.535], roc[HumanFC: 0.502, EpiMap: 0.491, TFs: 0.490 ], accuracy[HumanFC: 0.934, EpiMap: 0.875, TFs: 0.828 ]
11/26 11:55:28 PM | TRAINING: Epoch: 1, Batch: 85/8663, Loss: 0.691, perc_uncertainty: 1.000, nOnes_target: 8830, nOnes_pred: 62439, TPR[all: 0.434, HumanFC: 0.427, EpiMap: 0.446, TFs: 0.424], TNR[all: 0.569, HumanFC: 0.573, EpiMap: 0.590, TFs: 0.537], roc[HumanFC: 0.493, EpiMap: 0.489, TFs: 0.512 ], accuracy[HumanFC: 0.926, EpiMap: 0.846, TFs: 0.824 ]
11/26 11:55:33 PM | TRAINING: Epoch: 1, Batch: 90/8663, Loss: 0.691, perc_uncertainty: 1.000, nOnes_target: 9836, nOnes_pred: 62254, TPR[all: 0.430, HumanFC: 0.426, EpiMap: 0.437, TFs: 0.420], TNR[all: 0.570, HumanFC: 0.574, EpiMap: 0.591, TFs: 0.538], roc[HumanFC: 0.498, EpiMap: 0.492, TFs: 0.488 ], accuracy[HumanFC: 0.926, EpiMap: 0.850, TFs: 0.832 ]
11/26 11:55:39 PM | TRAINING: Epoch: 1, Batch: 95/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 7575, nOnes_pred: 61812, TPR[all: 0.427, HumanFC: 0.422, EpiMap: 0.441, TFs: 0.411], TNR[all: 0.573, HumanFC: 0.576, EpiMap: 0.595, TFs: 0.542], roc[HumanFC: 0.496, EpiMap: 0.497, TFs: 0.507 ], accuracy[HumanFC: 0.953, EpiMap: 0.867, TFs: 0.857 ]
11/26 11:55:45 PM | TRAINING: Epoch: 1, Batch: 100/8663, Loss: 0.690, perc_uncertainty: 1.000, nOnes_target: 9673, nOnes_pred: 61351, TPR[all: 0.414, HumanFC: 0.418, EpiMap: 0.426, TFs: 0.385], TNR[all: 0.576, HumanFC: 0.579, EpiMap: 0.599, TFs: 0.544], roc[HumanFC: 0.497, EpiMap: 0.493, TFs: 0.493 ], accuracy[HumanFC: 0.920, EpiMap: 0.838, TFs: 0.836 ]
