,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.0641564217955415,0.06540168033728772,0.18870857030455168,0.19884498219822475,0.10804475188007488,0.08304554604414396,0.07344249451101179,0.08798977213290189,0.05126694841708447,0.14640525946836747,0.14185626528285597,0.10217142457654195
1,0.03214333371694704,0.029963982443968255,0.024730350662747164,0.07428305292069996,0.0432268547966395,0.04569562609159041,0.06819604094080536,0.0664770637137351,0.04390558051091,0.12415313125330346,0.11058616550002989,0.11768602295939821
2,0.030367766126473558,0.024258968670897968,0.01962135471815363,0.0704208342924097,0.03128878081482319,0.04171396502430307,0.061698460272522196,0.042839234353568914,0.04043142342287741,0.11324221827569435,0.08262747726997356,0.10450263154581324
3,0.029577389188694663,0.0246656668661364,0.016881365104898304,0.053943375912877845,0.02921257246878305,0.04023614744201548,0.059056752365838745,0.042391036788453275,0.04080808743374284,0.10829450586248593,0.07317649895970697,0.10020628722789802
4,0.028753048618851685,0.02177442558957864,0.015264257629364415,0.05577590178125491,0.02252556812851109,0.03749892681391191,0.058831964101158485,0.03155154512856697,0.038157568056677825,0.1015332457867865,0.05323814422009843,0.09107579261252688
5,0.026980028747566453,0.02126075050874549,0.014533141268216972,0.05364144738957721,0.024364683557929666,0.03416029288159131,0.053754069613379044,0.03388214869219481,0.03820340298978613,0.10988948994330623,0.06066959699882636,0.08869160050421915
6,0.029716629162482206,0.02305224712606073,0.014839301804626134,0.05167506357153275,0.02331436801840359,0.03551154054944846,0.05443620119001693,0.03515963594805837,0.03850973902793941,0.10875890768116421,0.05867111725542646,0.08969002174155163
7,0.02680152889705198,0.02126310213010137,0.014440415844292627,0.05315683192674113,0.02114707498657448,0.035847747148318204,0.05424297189498378,0.03279481666361314,0.03806310549600492,0.10585981296034866,0.054060151683102034,0.08826777441399554
8,0.02665088201533154,0.021250308462610546,0.013926637049632446,0.04547423553575118,0.020981176232460385,0.03475741717648893,0.05404905179556808,0.03506137475912772,0.038704004960727255,0.10812354045257676,0.05718216505170122,0.08960357135739627
9,0.028700004249171098,0.02267592469946065,0.015175718731723721,0.051352951324691136,0.022544941566655305,0.03657748207739225,0.05427430331197261,0.034602023062243026,0.039223717314910374,0.108395110590838,0.0586472505749417,0.08987602572432765
