,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.08515274245165759,0.07560558837938369,0.20178314275853143,0.07910627380409475,0.12204598484094259,0.06461576327887411,0.08173942337289478,0.03481857741685228,0.01955334583474995,0.145747498549146,0.19774815633358842,0.047258156262526066
1,0.11845597838577422,0.036006484123761714,0.008237756198000786,0.08363995621963682,0.10103107524383033,0.03670813566715089,0.2800696341983543,0.02746512940681938,0.024542480178933294,0.09119758768739449,0.18423173812710267,0.07943131204590119
2,0.10645839404754492,0.03669363383786951,0.009798936869021365,0.08503779306019295,0.10291197201365755,0.029711670962861425,0.12302980668656407,0.00585946527708232,0.0357957166897568,0.08808140174482539,0.14759855464513644,0.01650252505931543
3,0.07891828202701348,0.03685092547655369,0.009330180320249034,0.06561378215609084,0.09003551048060372,0.03248129096088211,0.05741950887982236,0.020108041509140917,0.021702534414210703,0.09581753492967764,0.1535133001838386,0.009712534856222319
4,0.12976807015795652,0.049738806747164986,0.007375919006108254,0.053093659711022666,0.10365396286965126,0.040963540061887446,0.10987417045572326,0.015011106998930282,0.0192959408512084,0.07759080701560803,0.12887720253533333,0.012583057392117928
5,0.12719453170884285,0.05009137411514405,0.0075605185130274265,0.042593594421160154,0.0983532706810431,0.04538612250615839,0.11757976016304844,0.003055050463303896,0.0211266025033211,0.09872351965632774,0.14472157176224051,0.018147543451754948
6,0.1221961756464778,0.049914101592103285,0.008226928108910117,0.040401074317887746,0.0965862856160526,0.04436351395572063,0.03108590248542466,0.01913983629327414,0.01847520861406803,0.10597326706926294,0.11862686598462142,0.036345563690772485
7,0.13714492957203,0.05258440480160579,0.008266327594110187,0.03912973151584026,0.10405839343879895,0.044352379480940694,0.04938623289946303,0.02505992817228336,0.020599352740640498,0.09331130692472374,0.12011244731500559,0.029137604568666958
8,0.1320428717378231,0.05146210675881576,0.008122751632092112,0.038931974086498324,0.10062119485883667,0.04473346669970131,0.04497777228809808,0.019008769905844356,0.017925772879665004,0.0995104684610284,0.12364869590901474,0.029737742572921232
9,0.1280872801477813,0.05189180650046339,0.008682956191470538,0.0383794022016571,0.09959998973827895,0.044570482099304906,0.04416257842714048,0.019008769905844356,0.01850225211517056,0.09881970113966815,0.12203414822636052,0.02990540642314249
