,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.07320383087631548,0.06116517988634237,0.1489984409239531,0.07545812190757448,0.06946250889364422,0.06707684082700258,0.06600953144628616,0.06310261135990777,0.022637127919406218,0.15428425670862167,0.05707581231702576,0.08834426292187168
1,0.028063035082950986,0.025962740881619623,0.007901548570720297,0.054112432526894294,0.02137341223331584,0.047346894208597064,0.07408374382346711,0.06454915496420853,0.012542017293968215,0.11136209626042644,0.048021972992682106,0.07416780054284093
2,0.030746992396738657,0.02358984449324571,0.010216201067821576,0.058006403818489795,0.029357311457326982,0.04939709068389079,0.07970302019730136,0.05839017115844147,0.022526785033733596,0.11916340706113426,0.05636205566408415,0.07714682020752292
3,0.037369958724019596,0.025805583927095546,0.007393980085695621,0.04762858947849035,0.018149941986669995,0.05044928990422231,0.09200322497930932,0.0618941403962008,0.013433597376039615,0.12969518363971985,0.04621497782996519,0.07074299561491178
4,0.04545181377750162,0.030678907925688576,0.00884382387475947,0.041312033099617576,0.03482669457455088,0.057626951150526996,0.08400474214767106,0.0638184667889844,0.014407148713952185,0.11350799942764359,0.06144147577211135,0.079396521915684
5,0.05115254988169639,0.028392649215152454,0.008007770441675043,0.05038253210425789,0.02780378319064205,0.06414704266025126,0.08875243380040068,0.06179587987261588,0.012224996910042533,0.13163694661562808,0.05662814894332371,0.08489790248382964
6,0.05744662834243337,0.030831378031766794,0.00830403147855237,0.047679939209958874,0.03023695045414028,0.0648354453234081,0.0852659704353719,0.06215241811002271,0.009498409352085232,0.11054301534587449,0.05192704095572541,0.08515661073368498
7,0.06301078878812252,0.0318572662576123,0.008678384481565925,0.04696116431711837,0.03278852820893652,0.06761475954609833,0.08635156864002766,0.06399901269842863,0.008730708718384477,0.10225353643901866,0.05106433132888294,0.0853654393871328
8,0.06355133091393228,0.031419089925728685,0.00797133457807961,0.049498360441257445,0.031226965027079053,0.0672170265802316,0.08813351509792676,0.06445413225569922,0.008525656173387079,0.10357650991703383,0.051482206464152094,0.08247370543338094
9,0.06433996107536304,0.03169611370864021,0.008824267021001196,0.04737414333560449,0.033248863361263536,0.06738398240197674,0.0871869596560514,0.06414818010660173,0.008327433809172778,0.10195829787464337,0.05217826586397281,0.08362501334614457
