,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.03994006300813164,0.04685024180212887,0.08027025498830692,0.11644926823185243,0.055975741167112646,0.07321144409055329,0.109917241595666,0.1250747776332223,0.047452081092403106,0.23501106356935625,0.12244794812490731,0.13707735042668429
1,0.026421854175336882,0.02860809691780774,0.023300977760424665,0.07302890051690464,0.0307551010100751,0.06200552829002992,0.11728512267120669,0.11607885250983489,0.05233259022826982,0.2332492229354687,0.10374391548423455,0.13514695705046414
2,0.0263396089073735,0.028853167336584308,0.02103394786476386,0.06688638384034866,0.027016719607659213,0.06137758214893594,0.1134755480268767,0.11395393806271023,0.048996938679880815,0.19275321009000085,0.09371232576347681,0.0989707027357086
3,0.025288828898604048,0.028022794838300374,0.020862284336236846,0.06803384914393722,0.027019364997557457,0.05937579329598622,0.10611927251918003,0.11159883511936852,0.03928358435784597,0.19561262740426552,0.09140733012182338,0.09585249083878832
4,0.025332245393120654,0.027128201527390813,0.020601278565972794,0.06957263902517967,0.02723319593239683,0.06102924257753946,0.11017123036437416,0.10883611532942546,0.044446597170087164,0.16938211239679354,0.0912096486124138,0.08696953489584729
5,0.024191406914259736,0.026863757247375865,0.019867775302345708,0.06480137357256276,0.026344010352475956,0.06032777221225592,0.10423866844890144,0.10939515528578037,0.03783516882478524,0.16669823034453607,0.08890163103115713,0.07714142855820079
6,0.025917099938680854,0.027210642011575147,0.018526625329663367,0.07026415520463325,0.028874815646611405,0.05550353571910973,0.10437049391470751,0.10748860404712678,0.042912702082250676,0.17864154052179465,0.09817178820822202,0.06259952076493877
7,0.025359044100961767,0.02776947757686642,0.01785005140929172,0.06428146518834574,0.02522568965601583,0.056043662320827456,0.1068049624315275,0.1077937846074624,0.040628807513881086,0.19699416235005546,0.08973683747491884,0.06722945782913917
8,0.02404447968746102,0.026277462906911436,0.01732547663264797,0.06659145559368487,0.026842967157720582,0.058527870501857676,0.10661707180372193,0.10893254793678517,0.04020572098594926,0.17229190346618145,0.09349224566775578,0.08803238040630276
9,0.025297784407811566,0.028263284707081237,0.018076411337885297,0.06225997723163529,0.026623643090115303,0.05677713997931781,0.10539924098398432,0.10953766475509691,0.03864582771787921,0.17232150185046552,0.09296074440321571,0.08477794524521101
