,trainLoss,trainAcc,trainUncer,trainTpr,trainTnr,trainRoc,testLoss,testAcc,testUncer,testTpr,testTnr,testRoc
0,0.06333620144719723,0.03444197535203682,0.05359531585431159,0.040474385381564275,0.03508850744220478,0.044247828263920416,0.15999940476079755,0.04884328681268968,0.004,0.019533853397919944,0.0024784787961282125,0.09616305596918878
1,0.025382055302342787,0.012492925191943779,0.004623189909796448,0.02525689176640102,0.002203013024324339,0.02971065395065061,0.08183723683833254,0.045386173686539834,0.012739141034061686,0.033906734827562894,0.005992058236095671,0.03169046724625109
2,0.023587022512445637,0.011335674490665509,0.006310098585518761,0.03302950438351327,0.003007624341091704,0.025643484485641837,0.0664246798655296,0.03988614749389518,0.017726762119408476,0.062454936134936904,0.008474050024015904,0.05271305973538878
3,0.025535342888743488,0.012046306857031145,0.004445748084660583,0.029624814156424366,0.0038497535676866456,0.02607696785986198,0.0867744750707806,0.04727931189572594,0.016338677454199927,0.07865899881919483,0.016840993071046854,0.04310010496064999
4,0.02559502457192521,0.012594886377622924,0.0048962746745662335,0.028752861036556193,0.003298306522659615,0.02428913545977857,0.07851205548922316,0.04530951755373677,0.017413732949545745,0.0640401659674837,0.013138456820306102,0.046649146370998644
5,0.025411345348301848,0.011382545251992325,0.004414253176863474,0.02800967853740207,0.0030899526331729433,0.025040933317964656,0.08189365926963717,0.03909146783049795,0.016303665962277433,0.0687261646993757,0.012171395036841809,0.04359827432146279
6,0.024431302618164254,0.011393172990483825,0.005112024261650823,0.030801870420627268,0.004086977028273489,0.022598442422311647,0.07555760968262813,0.038638125755589656,0.01735621200717758,0.09078860847359335,0.01558845726811991,0.040269331353016614
7,0.025186634158793793,0.011390791025468222,0.004169618276889299,0.030397432007595235,0.0027934092998100316,0.023996427542459144,0.07902681883536813,0.03831635234652245,0.01625833119767627,0.09066920514653672,0.011010817192111376,0.04891732578447805
8,0.02548514210968912,0.011783947229927585,0.004320427860355188,0.03171643741209393,0.003256862354430315,0.024221224702376407,0.07503047000100312,0.03749603153604898,0.015030128472663232,0.08966179841626029,0.01006408039940632,0.04931676040802818
9,0.025653780880778194,0.01179775894281873,0.004497698074058158,0.03368850926079909,0.0033975462227101762,0.02283845500411653,0.07491963948760284,0.037940429497782306,0.015064938796834883,0.08856609046893954,0.010023781246425455,0.04875351025213222
